"","FI_coef","FTC_coef","fen_coef","MAR_coef","PEB_coef","PEW_coef"
"1",1.42544982534844,0.0237561783246956,0.231037552613191,0.522070888282921,-0.0411092279610125,0.63565065638847
"2",1.19715512668296,0.0326262290967966,0.229627288305302,0.698392884221868,-0.37823279416636,0.626819056924117
"3",1.11581884489178,0.0163050701861728,0.169756112330705,0.669227620456884,-0.516238487920864,0.548427660280414
"4",1.05120937659733,0.0334697136933868,0.293251439151753,0.610572520181917,0.108277450849862,0.406795266678887
"5",1.63567424352133,0.0379785287918698,0.219326826868609,0.667888274109883,-0.420209618803884,0.415348942374535
"6",1.30101969513305,0.0233718780707482,0.191810510780946,0.675808011747036,-0.289333881856381,0.642567710356295
"7",1.24544848793299,0.0299593293927712,0.314907402831326,0.655413781460434,-0.3984910016264,0.4787960897562
"8",0.958336608674544,0.0300609332133558,0.219562664717038,0.58578143624688,-0.11572729306502,0.631545264006409
"9",1.33632158948713,0.0358188649735219,0.328713679841382,0.523851720537377,-0.0670366548389972,0.442483971726091
"10",1.13990479818738,0.030079802189502,0.207393188391702,0.570277788787364,-0.505085698260234,0.592439531971381
"11",1.47124981554502,0.0188523578282511,0.243509218585308,0.581893998035104,-0.211588038385025,0.607184210697913
"12",1.03711152391938,0.0199214440184344,0.230134116377732,0.594681968630537,-0.416876634538405,0.590789429007314
"13",1.33529352419943,0.0220623323162535,0.300228083396913,0.457024125190535,-0.256624514491441,0.60333097274257
"14",0.993780750994586,0.00898444866940216,0.272823115237198,0.657250197612911,-0.6288284587182,0.427793299732869
"15",1.29603925990643,0.0298513033871575,0.280209746740149,0.716014382571009,-0.396297732333454,0.480058893844638
"16",0.973681441178432,0.0150249466212771,0.298003269648681,0.598349360279491,-0.237048190013934,0.598569317982092
"17",0.980830953078849,0.0382853302260202,0.257582187589639,0.451181819191614,-0.138472124052391,0.64157134606428
"18",1.34406069956516,0.0196397486617831,0.181112910702577,0.614235105188117,-0.106147477853724,0.577299834688892
"19",0.857190116020832,0.0239486137017743,0.285759267789023,0.737898755113231,-0.706017205233368,0.448487253846633
"20",1.38045679797014,0.0309571024900077,0.136589955073883,0.549913363152986,-0.622117547626936,0.550218816956589
"21",1.61231392402997,0.0330592050726301,0.21507097631504,0.519582608086626,-0.232727695514698,0.512860229580261
"22",1.17641861370291,0.0259853425989264,0.226450032230617,0.598372447306242,-0.521230727812316,0.504674527576599
"23",1.42339559191764,0.0450126609375108,0.242055932900439,0.611766111762583,-0.139301521077392,0.597910051287397
"24",1.31189500935068,0.0555587101725872,0.223714725294128,0.65090471291567,-0.214327882877217,0.534640931546739
"25",1.25542687847085,0.0260122733246211,0.263603200819177,0.650633033294917,-0.346028950826416,0.488571782871225
"26",1.13752649352294,0.0263930327356508,0.25251569184281,0.57091382124204,-0.257154012463057,0.494266586093775
"27",1.21707173386658,0.0212819716652486,0.250182552832862,0.565948149981037,-0.267740322023059,0.564851718666125
"28",1.29703677457769,0.0201961843415204,0.332333464392501,0.599666342957004,-0.184713773150857,0.464282886399378
"29",1.28742956891506,0.0391064560349194,0.244390510803856,0.585724803448649,-0.339283171015829,0.685145645054204
"30",1.46438734784278,0.0199408160234376,0.29222975762279,0.506098017878785,-0.00300211525731009,0.59078428717282
"31",1.38123355660076,0.00583964949684551,0.203849707051823,0.596839740696207,-0.239976269484474,0.603608104551785
"32",1.12258085565617,0.0117514273258132,0.170326097513065,0.604750725395582,-0.215687318793303,0.552200315320695
"33",1.2287038151031,0.0164730451463339,0.261628996334153,0.589913536335462,-0.104560532235844,0.61128975592482
"34",1.72679890227964,0.0270927013260444,0.186951910476498,0.496460779214988,-0.166107166816057,0.565170429063661
"35",1.03349070457269,0.0277118670608676,0.179195381725816,0.683320246598671,-0.068985602460343,0.389208344999234
"36",1.2982419838548,0.0193741163182596,0.134758583175838,0.661818636540606,-0.38171730875137,0.487197257784732
"37",1.12772570579402,0.0319323927582634,0.311707396764049,0.449339503537934,-0.324747062368488,0.460049676240234
"38",1.43499173910353,0.0388212402538396,0.148360560011432,0.523562526610281,-0.579340647435393,0.702468764369787
"39",0.929105829987799,0.0255186182494744,0.201156582994754,0.647738079970574,-0.254493319291685,0.612888506891344
"40",1.21442581440091,0.0269416445914098,0.215182450842705,0.616036846273079,-0.365247822645588,0.489937677595377
"41",1.10847059752925,0.0470646760337537,0.217607443135204,0.543028008826384,-0.320544156716945,0.503983865231234
"42",1.20628388257383,0.0194171121761756,0.29329767168609,0.657388679702116,-0.691599803554118,0.484214446621532
"43",1.4469101654996,0.0171901745956766,0.219916529466232,0.493382728217376,-0.211152416841953,0.519388765791292
"44",1.24866791372024,0.0212290003741405,0.204658087836256,0.584014075779475,-0.214186275688298,0.444637167239433
"45",1.13594542715568,0.0265543514385841,0.271919243722299,0.551366001446706,0.0353624789244122,0.63455743437102
"46",1.3018562782614,0.0282215002158089,0.191016860734111,0.560079017747069,-0.637032703849233,0.535316141752009
"47",1.66689887241507,0.0296078023011072,0.322433213606889,0.536040829452352,-0.302341417198555,0.412665315018547
"48",1.49641672858826,0.0191566012222044,0.114208438122468,0.523633316844585,-0.250787228348347,0.571534320788606
"49",1.02595123212068,0.0433202412091733,0.287418712675218,0.640824182247149,-0.244963499218997,0.641658339291178
"50",1.36235136516178,0.0326324741948906,0.162457860362655,0.590320469081849,-0.537130117757277,0.515861720503506
"51",1.15694638111365,0.0260776042844639,0.242431876253068,0.499563374057618,-0.0442900958269027,0.657583606549951
"52",1.35616741837005,0.017745781974047,0.214473989362451,0.621860258941601,-0.104784509967709,0.549996048547503
"53",1.35353905690419,0.0353025283648679,0.20494890750831,0.578028500578465,-0.18313256389255,0.459963701748598
"54",0.9304610167519,0.0216785034610246,0.287691828423122,0.511741608254543,0.170401020527647,0.613625901562489
"55",0.893600441020608,0.0026835712529923,0.20325337444538,0.505955801594884,-0.249868520238836,0.538278657332764
"56",1.50451440975812,0.0193520120867677,0.226380545395248,0.671463874274268,-0.415290414395412,0.52475197248094
"57",1.38237527242763,0.0432703251176978,0.279224951257171,0.564349062546689,-0.198810274571279,0.525337416655248
"58",1.27305524738323,0.0170741857500767,0.162826384742945,0.626564192431864,-0.0503941529779859,0.587345712536407
"59",1.56536250307241,0.0341589526861659,0.183984118869253,0.637544687965936,-0.381951200544055,0.606160464241791
"60",1.25067647164018,0.029614973766644,0.255622901516567,0.482371224729788,-0.194110198997971,0.532102278987051
"61",0.986342717553587,0.0286002479947629,0.262627634010778,0.646281890710974,0.128937694187138,0.544829339030499
"62",1.09531927250891,0.0192117442596901,0.166305353456458,0.52988758690401,-0.412438350014268,0.657701344767803
"63",1.18879396314193,0.0117102038954608,0.227029419154421,0.693613234997992,-0.263659357770142,0.707022463848954
"64",1.63977683705562,0.0182921585559825,0.207275357557626,0.73113019269036,-0.333337187266608,0.637869361138767
"65",1.60394024958382,0.0375601505693069,0.256639327379714,0.63604204757504,-0.246927982423534,0.573886503198818
"66",1.31457503571898,0.00422362583476201,0.290001753635188,0.490743993796591,-0.0167089075338369,0.625306930403175
"67",1.16970933283761,0.0406076039063064,0.235548133758251,0.599394819019948,-0.548980647455132,0.581155133360363
"68",1.25116041850463,0.0287226171027697,0.259118708795832,0.586434836946197,-0.424287715457682,0.561899148434766
"69",1.1576103764318,0.0297152456505102,0.249302335946677,0.599976015699416,0.020296982445754,0.552840145988957
"70",1.2943330862437,0.0226932585136309,0.280978326985777,0.731311503839488,-0.0087239872363718,0.615380141401431
"71",1.16686681197258,0.0331895307431267,0.22503166751537,0.696248240621454,-0.245331654129375,0.445151450424521
"72",1.24620071251817,0.00606194062781093,0.230089947702693,0.630488036025184,-0.158769199404348,0.498369879079366
"73",1.02872670309637,0.0175869343459812,0.288009362206702,0.443464259611088,-0.373420391949101,0.453265380238536
"74",1.35962594297718,0.0353879326216167,0.27183697500474,0.636355577905421,-0.460564280104782,0.502115154201106
"75",1.62656351763431,0.0157568127716447,0.3211115114907,0.568217937749952,-0.323749187162363,0.655584586251091
"76",1.41201133019414,0.0270558031046403,0.207856198420227,0.585882171366835,-0.307423452550854,0.681431942210529
"77",1.30105008799041,0.00797199454088586,0.259134061254584,0.604803913755493,0.037506355205021,0.438845142084491
"78",1.15684987138121,0.0220473007963956,0.258513662850523,0.695580393355039,0.0850220034921463,0.541889041964797
"79",1.37953368991501,0.00387591396378928,0.242320245444748,0.60741368345173,-0.187902983948739,0.532577328668007
"80",1.42404058770345,0.0315154286516009,0.156664428622106,0.707562496590182,-0.0808887280850479,0.464292553070502
"81",1.37283044512092,0.0325753498106273,0.206781206212862,0.561965209758199,-0.284921109001359,0.570007477106174
"82",1.1540242974689,0.0361946438341089,0.288971396428299,0.61428629344143,-0.152236695286196,0.570136930746548
"83",1.30652113023982,0.0207619462342489,0.293148102679614,0.581998227718641,-0.14542090217228,0.46373352847175
"84",1.17402313744282,0.0272302739053316,0.313104280793518,0.746023343878152,0.167534770338066,0.38670102496868
"85",1.44886087385021,0.0106088532526667,0.179563192360794,0.621729203630402,-0.27597480323332,0.587437341194874
"86",1.19780988021072,0.0172007985004045,0.272998027631603,0.651294964792913,-0.385040506723623,0.658630940313528
"87",1.427101007431,0.0269133953140195,0.183518664250915,0.54804381086437,-0.206375734528324,0.512157196741655
"88",1.20418842827024,0.0264408002519087,0.289514017778318,0.5735653645756,0.0151061136861947,0.434325285395658
"89",1.20482612774074,0.0312786729634869,0.212546231062812,0.560344592997523,-0.529251480049983,0.508250726199046
"90",1.48146142044035,0.0207638557464083,0.279761866337417,0.695502231072718,-0.476686066740969,0.531742292851214
"91",1.17239722576658,0.0235000559691871,0.289881967097632,0.564160269555782,-0.0845569012431584,0.601743438661837
"92",1.57762717498744,0.0308435865645939,0.35100417661568,0.671133534879649,-0.432044398767533,0.495696923703113
"93",1.36197713272439,0.0179421767368519,0.299635243325053,0.626022393179179,-0.458783648711331,0.546844701114748
"94",1.50828113087054,0.0307716135999994,0.263486069486564,0.640095736074446,-0.0447570616068483,0.576858349869659
"95",1.32090430447194,0.0209802009688991,0.265428365823353,0.604770419530374,-0.252053807919614,0.508653797097398
"96",1.2443480420176,0.0113018121777942,0.206665503380174,0.630867105283729,-0.127344422545112,0.522462288166231
"97",1.25618622551593,0.0415985298037993,0.286629404860001,0.503928561632103,-0.260436684708102,0.686145515717232
"98",1.24369219814701,0.0293290510332234,0.282912850327391,0.521905481898012,-0.516474604125496,0.637225514430614
"99",1.48506875060822,0.0378689374968323,0.186213358019676,0.665975619333513,0.148640542398003,0.534871672395807
"100",1.19409297933806,0.0326781879450657,0.213818354448691,0.55640633253377,-0.102991829504189,0.575506571665891
"101",1.12442606786673,0.0367510148171185,0.274456277464224,0.608698182524284,-0.349173349114691,0.516215673627162
"102",1.15810082835126,0.0162839756127278,0.167020836058017,0.593986407472695,-0.223518835492448,0.532335307552767
"103",1.44083599972725,0.0264489754285368,0.227738463281827,0.660719890214554,-0.148908347963282,0.318538897794288
"104",1.40812281849858,0.0474555054389876,0.226218753394084,0.557059203719526,-0.291710688552203,0.428201639441754
"105",1.80017106550372,0.0281116714413076,0.188714151205386,0.53066723651033,-0.0111038879303914,0.541884643616822
"106",1.25434827499494,0.0296551228009468,0.297792278290904,0.582037266943759,0.107575367236969,0.555489744476915
"107",1.38653198981965,0.0359324176864211,0.17064693637609,0.533191535500301,-0.0694392468631639,0.509554387965135
"108",1.23882516775022,0.023693486354943,0.284860732022595,0.587576244925208,-0.538288083851177,0.561882862089388
"109",1.34844318508079,0.016175308074495,0.222521620335544,0.579005198272305,-0.331335354621508,0.370801152576868
"110",1.12424927118846,0.00725464839269572,0.217795715626741,0.594184813575058,-0.101361182082746,0.551554688346584
"111",1.39973230995443,0.0136321304979991,0.230928113981158,0.473359751895097,-0.247158573932416,0.594365053433442
"112",1.31099683471335,0.026175455474709,0.238899041167196,0.705892114711298,-0.479738170702114,0.538887082247371
"113",1.35526910537818,0.0175216932104024,0.188304946140191,0.647401427331198,-0.381185399246188,0.616527859700734
"114",1.31361793180351,0.0237851558257362,0.243972035276909,0.52550748433034,-0.313495720643145,0.546498102720238
"115",1.31337708328357,0.00851252133704077,0.224540429555332,0.623212815599428,-0.392910886969151,0.525929032911802
"116",1.39983196440749,0.0316844616012186,0.244417354795147,0.573269543714584,0.0186972792682136,0.554341231026134
"117",1.19883110031878,0.03158426842631,0.310990255957218,0.631359977422615,-0.0604259299186468,0.628508025803881
"118",1.42539265409092,0.0232724677110091,0.247441033201319,0.654458750938376,-0.489594771539441,0.49015225840964
"119",1.51063283380467,0.00893416802585499,0.242022704335984,0.566103223382875,-0.424518281768387,0.654024736770864
"120",1.63899326386758,0.0223087487905608,0.315614427990728,0.637928291737866,-0.299158788662207,0.511400514904366
"121",1.6228907259778,0.0153669721703023,0.253771125626583,0.489422341806972,0.00180872484836464,0.58568689820256
"122",1.20445719062234,0.0181030212717845,0.272073169797809,0.637417491914077,-0.371156613339782,0.547696275925427
"123",0.98206264200252,0.0362120155339105,0.26448652872843,0.662122036222521,-0.0747335631698878,0.605887459510309
"124",1.33416226995854,0.0358208364777472,0.39560593847438,0.523888420318258,-0.573778364126311,0.626180971176309
"125",1.28358240172306,0.0129121454914801,0.171052094668432,0.762138986223154,-0.320326469651461,0.647481264368005
"126",1.20551006192762,0.0286022540120617,0.278559164590078,0.718457138748899,-0.293756909121547,0.527703637449725
"127",1.44188862232433,0.0299773698514088,0.245563772471162,0.596273850461915,-0.152065233417073,0.508477180037391
"128",1.2430184842318,0.0154260529704042,0.240887727514228,0.59723286042029,-0.584925614036921,0.636158743759672
"129",1.38364197798303,0.0232401097239398,0.212404525717458,0.761031359206192,0.0219539983012739,0.780163000930445
"130",1.15362384322636,0.0346767659991729,0.156844489183997,0.561840504291793,-0.197656819995029,0.471259214214876
"131",1.22144521027004,0.0178978762289743,0.299311045735831,0.591087532142856,-0.568379382076626,0.627049196613142
"132",1.37707739988741,0.0119061826754249,0.2730853298091,0.542606232643702,-0.235372412333747,0.608258084380821
"133",1.26911573639805,0.041526195035975,0.253569005055746,0.539853991764568,-0.194209465491688,0.326747434363779
"134",1.05852812379611,-0.00414363468582071,0.297458650996349,0.64837609259183,-0.531622743289739,0.423794130260426
"135",1.50998770548188,0.0308200334104025,0.268219277887066,0.640530451424316,-0.259987966211646,0.605624696882076
"136",1.00128407616925,0.0356979461244512,0.429734596996032,0.666524224136718,-0.139666250370706,0.502208987510508
"137",1.42280528560595,0.0370503036201355,0.259767017002811,0.57814807892425,-0.323677666763566,0.419463280749943
"138",1.07406196824374,0.0254149870150026,0.186562771116163,0.591731711814294,-0.476230378001128,0.582387668110476
"139",1.444803458328,0.0172456371689276,0.230829653020126,0.573656061116201,-0.204727393155831,0.612916865354899
"140",1.60612741536015,0.0289171200451579,0.204092943428974,0.654069344381084,-0.195918578324923,0.382464527665284
"141",1.37532317296488,0.0283476225227211,0.173374442825774,0.632768534138304,-0.341647362241282,0.497943975289412
"142",1.42941081162955,0.0370963191843718,0.238663542014139,0.57616680162947,-0.278618711351667,0.503340885047528
"143",1.71365237107702,0.00744565442681162,0.253524727878555,0.610898953717707,0.113643509521579,0.617835138046726
"144",1.33422997861747,0.0204414014461417,0.252952093857204,0.513313942023138,-0.118431196951575,0.424026973944555
"145",1.33879637976336,0.0214644183455219,0.31132520450612,0.497291945854204,-0.547817432909215,0.369506340512062
"146",0.949285125160052,0.0362641672820425,0.213089039987146,0.706455917006723,-0.152592344154174,0.592465564342499
"147",0.980118965070204,0.0261005114008145,0.298120716761006,0.727587202581873,-0.147260699483739,0.606941871071513
"148",0.999593019346156,0.0189485173946137,0.289438529529416,0.602795015443024,-0.655895802792491,0.611055739727277
"149",1.31291117525661,0.0283505666289051,0.131001374865182,0.600552226040897,-0.133676475534841,0.49789241759401
"150",1.26909878445557,0.0198881095957413,0.235883066311745,0.586776557383445,0.0708392206267207,0.667316826745429
"151",1.25475088261386,0.0195285447856542,0.248823366097117,0.616515893901193,-0.704231650149052,0.427076867524299
"152",1.7746466192404,0.0195551042787109,0.177695170229252,0.521233688090601,-0.280448865902063,0.576173558085877
"153",1.03510302489429,0.0161151460578066,0.287913136066508,0.625879802781119,-0.101578031933274,0.63615374776334
"154",1.24381884529499,0.0232431743588401,0.169416418013742,0.596852901776441,-0.518644869592949,0.561766496689208
"155",1.23959921456402,0.0331205848343456,0.250302653715155,0.585001229087266,-0.379516339271939,0.597154025409225
"156",0.973075961819064,0.00619990150809716,0.238613182713208,0.647850446138221,-0.0730695047999751,0.687091842513855
"157",1.26244427014389,0.0321579805240925,0.294650134022701,0.528852538844209,0.212869412949265,0.495969310489934
"158",1.44359605819675,0.0236621042177224,0.278443188164644,0.656752163105799,-0.403745171603728,0.560753715169079
"159",1.00116321359954,0.023776727106579,0.195622312185897,0.615488679202082,-0.219416059513764,0.526785540479905
"160",1.44646701758337,0.0392426398733659,0.203177462723038,0.480529809705711,-0.473277934041074,0.540352829725744
"161",1.0007716522347,0.0279649037376993,0.200600526016148,0.524782894918185,-0.249331710487466,0.520513699565643
"162",1.3668462351563,0.0539837157407984,0.227814009679567,0.571160257298558,-0.0362342657566037,0.424941713571536
"163",1.03657473515404,0.014088650085196,0.127933412852712,0.479514309459708,-0.430510712706023,0.699918157955783
"164",1.00657630409976,0.0238069381060848,0.221441898719353,0.648111880889523,-0.221990635885486,0.527537657764906
"165",1.1525359714312,0.0325650302000275,0.250503557071752,0.580561779287268,-0.22358604316669,0.565965265426953
"166",1.4765421077699,0.0305666236513921,0.314337772352335,0.577742538620689,-0.32274972058042,0.634161434861403
"167",0.855495284975758,0.0530636758464229,0.169819169444896,0.525527626228136,-0.357650591178393,0.514033496418252
"168",1.4495988621789,0.0148218765186751,0.275175092127449,0.511027271597459,-0.289414806142085,0.476033368975471
"169",0.867763871469096,0.0321718274877684,0.298278646369576,0.616651478962204,-0.32837469047919,0.635101947741135
"170",1.27114635855874,0.0263509966691847,0.24356408324635,0.567558938985374,-0.444310719895114,0.505169280919815
"171",1.20753139682491,0.0223627653102016,0.203187680772492,0.583551963324777,-0.324384381483165,0.558009271214543
"172",1.32057259042542,0.0225355696546277,0.189991332949283,0.589770834411214,0.111351459051178,0.53085918344282
"173",1.34667708690149,0.0266106007778815,0.160244846147687,0.572586860584489,-0.495623012598696,0.676482387880989
"174",1.30839563839162,0.0285349016317055,0.247185627685305,0.676637061855342,-0.128423243903648,0.5923287871975
"175",1.62032802713497,0.00223602922592492,0.184431562780889,0.642915913801687,-0.570987680577895,0.61726904503621
"176",1.5302018778446,0.0352036502181301,0.274792100460225,0.514110572674118,-0.46657917726376,0.657556805452189
"177",1.35623763018365,0.0344487982940554,0.255492963307009,0.692871131985312,-0.474203193917492,0.498634450930761
"178",1.27532310570497,0.0297268644847326,0.2551322065794,0.58754463840391,-0.0867177168981734,0.549787245098656
"179",1.12308505344156,0.0381492496199661,0.230911410226865,0.631485281394214,-0.235228870092983,0.582509114338705
"180",1.45259930913388,0.0224031351535624,0.181878365901683,0.587660278020636,-0.427470690650239,0.595117664553091
"181",1.18446519419797,0.0347902337107018,0.262760395996155,0.597035395006983,-0.234631949225486,0.438113804530853
"182",1.40408454518248,0.0204574256662202,0.243633879028203,0.451602925459242,-0.104578423212645,0.540151044507954
"183",1.25494099935226,0.0206245803971082,0.265457025124486,0.68533828157882,-0.628674165568885,0.577955331419124
"184",1.45515074796248,0.00535698504966635,0.283673599674141,0.660183093763087,-0.392506258051289,0.665806854202219
"185",1.3265030332572,0.0227378902925555,0.241289866170977,0.589525757073955,-0.265235366499899,0.443856741813554
"186",1.22011669155755,0.0363134278665658,0.23013599472479,0.596881197535294,-0.212143899765754,0.461924193086505
"187",1.27110577566903,0.0379182664185961,0.197095353870472,0.650286948749492,-0.508446981470686,0.554880777867899
"188",1.52168419838042,0.0187380189752722,0.256218159733295,0.529802926484251,-0.833401029484546,0.664744406040553
"189",1.40106521289742,0.0236571791907276,0.269053699126021,0.536378480602337,-0.355253427322972,0.645744403908483
"190",1.07992958215085,0.0123697625387144,0.173013429332832,0.541616244992201,-0.401214223246516,0.466894997139086
"191",1.69122651648487,0.0317727735568781,0.316875188868765,0.659022625481312,-0.396195919532988,0.433142544482088
"192",1.25838640412575,0.0291119090332719,0.206659891302712,0.499928001996774,-0.65486594258342,0.470572255745927
"193",1.10546783448448,0.0345140667132879,0.216109673886117,0.383086879641318,-0.33718094297797,0.660355344907512
"194",1.43541085454205,0.0182648475475241,0.226989577719212,0.630390155860113,-0.14507912605166,0.586414932225821
"195",1.16390467896419,0.0257123455609643,0.270848550082356,0.618979345573566,-0.263688944628909,0.553488462478885
"196",1.4670386048503,0.00928545024025164,0.258186036691569,0.569629995282134,-0.246110776070485,0.422175250327502
"197",1.62268324976216,0.0196593301571527,0.105071095801046,0.649948128761201,-0.483246719908086,0.615639992733428
"198",1.70616039296021,0.0140271796755377,0.205711644821591,0.641434593969659,-0.611367339081987,0.481935766512521
"199",1.20047895848412,0.0236787359295591,0.310090327220796,0.615557871009759,-0.207304432311933,0.624997460938778
"200",1.07965066387167,0.034346875628059,0.166581472368632,0.623953129114552,-0.756245842515929,0.609095057193695
